tanggal,produk,kategori,kota,sales_person,channel,qty,diskon_pct,retur,harga_satuan,revenue,revenue_bersih,cogs,profit,margin_pct,bulan,bulan_nama,minggu,hari_nama
2026-02-20,Monitor 4K,Komputer,Jakarta,Andi Pratama,Offline,4,5,0,4800000,18240000.0,18240000.0,11076579.949669955,7163420.050330045,39.27313624084454,2026-02,Feb 2026,8,Friday
2026-02-22,Monitor 4K,Komputer,Semarang,Reza Firmansyah,Reseller,4,15,0,4800000,16320000.0,16320000.0,10962330.918719264,5357669.081280736,32.82885466471039,2026-02,Feb 2026,8,Sunday
2026-02-03,Mouse Wireless,Aksesori,Jakarta,Andi Pratama,Online,2,15,0,350000,595000.0,595000.0,396698.9873374777,198301.01266252232,33.327901287818875,2026-02,Feb 2026,6,Tuesday
2026-01-27,Webcam HD,Aksesori,Yogyakarta,Budi Santoso,Offline,6,10,0,750000,4050000.0,4050000.0,2719550.5490607815,1330449.4509392185,32.850603726894285,2026-01,Jan 2026,5,Tuesday
2026-01-15,Monitor 4K,Komputer,Palembang,Reza Firmansyah,Online,2,0,0,4800000,9600000.0,9600000.0,5348725.541189763,4251274.458810237,44.28410894593997,2026-01,Jan 2026,3,Thursday
2026-03-17,Webcam HD,Aksesori,Surabaya,Dewi Lestari,Offline,3,0,1,750000,2250000.0,0.0,0.0,0.0,0.0,2026-03,Mar 2026,12,Tuesday
2026-01-31,Webcam HD,Aksesori,Makassar,Andi Pratama,Online,2,10,0,750000,1350000.0,1350000.0,747674.2440801986,602325.7559198014,44.61672266072603,2026-01,Jan 2026,5,Saturday
2026-02-14,Tablet Air,Tablet,Surabaya,Reza Firmansyah,Offline,1,0,0,6500000,6500000.0,6500000.0,4250081.366900417,2249918.633099583,34.61413281691666,2026-02,Feb 2026,7,Saturday
2026-01-01,Webcam HD,Aksesori,Makassar,Andi Pratama,Reseller,3,5,0,750000,2137500.0,2137500.0,1287849.2328631107,849650.7671368893,39.749743491784294,2026-01,Jan 2026,1,Thursday
2026-01-17,Keyboard Mech,Aksesori,Semarang,Dewi Lestari,Online,1,15,0,580000,493000.0,493000.0,274480.20294817246,218519.79705182754,44.32450244458976,2026-01,Jan 2026,3,Saturday
2026-02-13,Smartphone Z9,Smartphone,Makassar,Budi Santoso,Offline,4,5,0,8200000,31160000.0,31160000.0,18604814.659553006,12555185.340446994,40.292635880766994,2026-02,Feb 2026,7,Friday
2026-02-08,Mouse Wireless,Aksesori,Jakarta,Reza Firmansyah,Offline,5,0,0,350000,1750000.0,1750000.0,1166256.3575398186,583743.6424601814,33.356779569153225,2026-02,Feb 2026,6,Sunday
2026-03-10,Laptop ProX,Komputer,Makassar,Budi Santoso,Online,6,5,0,18500000,105450000.0,105450000.0,73724800.50463912,31725199.49536088,30.08553769119097,2026-03,Mar 2026,11,Tuesday
2026-01-06,Webcam HD,Aksesori,Jakarta,Reza Firmansyah,Reseller,3,5,1,750000,2137500.0,0.0,0.0,0.0,0.0,2026-01,Jan 2026,2,Tuesday
2026-01-22,Monitor 4K,Komputer,Medan,Budi Santoso,Online,7,0,0,4800000,33600000.0,33600000.0,21452527.63857236,12147472.361427639,36.15319155186798,2026-01,Jan 2026,4,Thursday
2026-02-20,Keyboard Mech,Aksesori,Surabaya,Reza Firmansyah,Reseller,2,0,0,580000,1160000.0,1160000.0,731430.139920713,428569.86007928697,36.94567759304198,2026-02,Feb 2026,8,Friday
2026-02-10,Laptop ProX,Komputer,Medan,Andi Pratama,Online,5,10,0,18500000,83250000.0,83250000.0,54415532.17182771,28834467.82817229,34.63599739119794,2026-02,Feb 2026,7,Tuesday
2026-01-26,Monitor 4K,Komputer,Surabaya,Dewi Lestari,Offline,6,0,0,4800000,28800000.0,28800000.0,16791341.63554315,12008658.364456851,41.69673043214184,2026-01,Jan 2026,5,Monday
2026-01-10,Laptop ProX,Komputer,Yogyakarta,Andi Pratama,Reseller,4,5,0,18500000,70300000.0,70300000.0,43821702.016073555,26478297.983926445,37.66471974953975,2026-01,Jan 2026,2,Saturday
2026-01-21,Monitor 4K,Komputer,Palembang,Dewi Lestari,Offline,3,0,0,4800000,14400000.0,14400000.0,8678410.913393902,5721589.086606098,39.73325754587568,2026-01,Jan 2026,4,Wednesday
2026-03-30,Laptop ProX,Komputer,Bandung,Dewi Lestari,Offline,6,10,0,18500000,99900000.0,99900000.0,62449406.27718337,37450593.72281663,37.48808180462125,2026-03,Mar 2026,14,Monday
2026-02-09,Laptop ProX,Komputer,Palembang,Budi Santoso,Online,5,20,0,18500000,74000000.0,74000000.0,51072256.03251312,22927743.96748688,30.983437793901192,2026-02,Feb 2026,7,Monday
2026-01-23,Monitor 4K,Komputer,Yogyakarta,Siti Rahma,Reseller,7,5,0,4800000,31920000.0,31920000.0,21263474.71883183,10656525.28116817,33.38510426431131,2026-01,Jan 2026,4,Friday
2026-02-07,Headset Pro,Aksesori,Yogyakarta,Siti Rahma,Reseller,2,10,0,1200000,2160000.0,2160000.0,1325489.8053598811,834510.1946401189,38.63473123333884,2026-02,Feb 2026,6,Saturday
2026-03-22,Tablet Air,Tablet,Bandung,Dewi Lestari,Online,6,0,0,6500000,39000000.0,39000000.0,22887818.89179703,16112181.108202972,41.313284892828136,2026-03,Mar 2026,12,Sunday
2026-02-18,Tablet Air,Tablet,Palembang,Andi Pratama,Online,4,10,0,6500000,23400000.0,23400000.0,16352221.867095975,7047778.132904025,30.118709969675315,2026-02,Feb 2026,8,Wednesday
2026-02-26,Mouse Wireless,Aksesori,Bandung,Dewi Lestari,Online,5,0,1,350000,1750000.0,0.0,0.0,0.0,0.0,2026-02,Feb 2026,9,Thursday
2026-02-11,Smartphone Z9,Smartphone,Palembang,Budi Santoso,Online,6,0,0,8200000,49200000.0,49200000.0,30687251.50703833,18512748.49296167,37.62753758732047,2026-02,Feb 2026,7,Wednesday
2026-02-23,Webcam HD,Aksesori,Bandung,Reza Firmansyah,Online,6,0,0,750000,4500000.0,4500000.0,2616626.9318611836,1883373.0681388164,41.852734847529256,2026-02,Feb 2026,9,Monday
2026-01-09,Tablet Air,Tablet,Semarang,Reza Firmansyah,Online,4,5,0,6500000,24700000.0,24700000.0,15175669.204766737,9524330.795233263,38.560043705397824,2026-01,Jan 2026,2,Friday
2026-01-27,Laptop ProX,Komputer,Medan,Dewi Lestari,Reseller,7,5,0,18500000,123025000.0,123025000.0,83578396.84248191,39446603.15751809,32.063892019929355,2026-01,Jan 2026,5,Tuesday
2026-03-22,Tablet Air,Tablet,Surabaya,Andi Pratama,Online,3,0,0,6500000,19500000.0,19500000.0,13555447.818604892,5944552.181395108,30.484882981513373,2026-03,Mar 2026,12,Sunday
2026-03-12,Headset Pro,Aksesori,Bandung,Reza Firmansyah,Offline,1,5,0,1200000,1140000.0,1140000.0,797060.1700833987,342939.8299166013,30.082441220754504,2026-03,Mar 2026,11,Thursday
2026-02-11,Monitor 4K,Komputer,Palembang,Siti Rahma,Reseller,5,0,0,4800000,24000000.0,24000000.0,15825247.57013992,8174752.42986008,34.06146845775033,2026-02,Feb 2026,7,Wednesday
2026-02-28,Smartphone Z9,Smartphone,Medan,Andi Pratama,Online,3,15,0,8200000,20910000.0,20910000.0,11867459.73723166,9042540.26276834,43.24505147187154,2026-02,Feb 2026,9,Saturday
2026-01-04,Mouse Wireless,Aksesori,Semarang,Dewi Lestari,Reseller,1,5,0,350000,332500.0,332500.0,183181.4380974889,149318.5619025111,44.90783816616876,2026-01,Jan 2026,1,Sunday
2026-02-02,Mouse Wireless,Aksesori,Surabaya,Dewi Lestari,Online,4,5,1,350000,1330000.0,0.0,0.0,0.0,0.0,2026-02,Feb 2026,6,Monday
2026-02-17,Laptop ProX,Komputer,Bandung,Reza Firmansyah,Offline,7,0,0,18500000,129500000.0,129500000.0,85366878.94515048,44133121.05484952,34.07963015818496,2026-02,Feb 2026,8,Tuesday
2026-03-09,Laptop ProX,Komputer,Jakarta,Reza Firmansyah,Reseller,4,10,0,18500000,66600000.0,66600000.0,44318184.20299547,22281815.79700453,33.456179875382176,2026-03,Mar 2026,11,Monday
2026-03-04,Tablet Air,Tablet,Jakarta,Reza Firmansyah,Offline,6,15,0,6500000,33150000.0,33150000.0,20854341.375233073,12295658.624766927,37.0909762436408,2026-03,Mar 2026,10,Wednesday
2026-03-08,Keyboard Mech,Aksesori,Yogyakarta,Andi Pratama,Online,2,20,0,580000,928000.0,928000.0,635388.819465979,292611.180534021,31.531377212717782,2026-03,Mar 2026,10,Sunday
2026-01-15,Tablet Air,Tablet,Palembang,Reza Firmansyah,Online,2,0,0,6500000,13000000.0,13000000.0,7296622.972695114,5703377.027304886,43.872130979268356,2026-01,Jan 2026,3,Thursday
2026-01-27,Mouse Wireless,Aksesori,Yogyakarta,Andi Pratama,Online,2,10,0,350000,630000.0,630000.0,435681.71791714936,194318.28208285064,30.844171759182643,2026-01,Jan 2026,5,Tuesday
2026-03-29,Headset Pro,Aksesori,Bandung,Dewi Lestari,Online,6,10,0,1200000,6480000.0,6480000.0,3801131.9944974454,2678868.0055025546,41.34055564047152,2026-03,Mar 2026,13,Sunday
2026-03-28,Monitor 4K,Komputer,Surabaya,Andi Pratama,Online,2,0,0,4800000,9600000.0,9600000.0,5459997.022424999,4140002.9775750013,43.12503101640626,2026-03,Mar 2026,13,Saturday
2026-03-07,Smartphone Z9,Smartphone,Medan,Budi Santoso,Reseller,1,0,0,8200000,8200000.0,8200000.0,5001329.120148761,3198670.879851239,39.00818146160047,2026-03,Mar 2026,10,Saturday
2026-02-07,Headset Pro,Aksesori,Yogyakarta,Siti Rahma,Online,2,5,0,1200000,2280000.0,2280000.0,1580898.0214479924,699101.9785520076,30.66236748035121,2026-02,Feb 2026,6,Saturday
2026-03-08,Laptop ProX,Komputer,Bandung,Siti Rahma,Offline,7,10,0,18500000,116550000.0,116550000.0,77992481.94449903,38557518.05550097,33.0823835740034,2026-03,Mar 2026,10,Sunday
2026-03-15,Headset Pro,Aksesori,Yogyakarta,Andi Pratama,Online,6,0,0,1200000,7200000.0,7200000.0,4501609.61552059,2698390.38447941,37.4776442288807,2026-03,Mar 2026,11,Sunday
2026-02-23,Laptop ProX,Komputer,Yogyakarta,Siti Rahma,Reseller,1,10,0,18500000,16650000.0,16650000.0,10893306.534930184,5756693.4650698155,34.57473552594484,2026-02,Feb 2026,9,Monday
2026-02-03,Monitor 4K,Komputer,Bandung,Siti Rahma,Online,6,0,0,4800000,28800000.0,28800000.0,16571080.123888474,12228919.876111526,42.46152734760947,2026-02,Feb 2026,6,Tuesday
2026-03-15,Webcam HD,Aksesori,Jakarta,Andi Pratama,Offline,1,10,0,750000,675000.0,675000.0,379179.7657873415,295820.2342126585,43.825219883356816,2026-03,Mar 2026,11,Sunday
2026-01-16,Webcam HD,Aksesori,Bandung,Siti Rahma,Reseller,1,5,0,750000,712500.0,712500.0,425612.45280481636,286887.54719518364,40.26491890458718,2026-01,Jan 2026,3,Friday
2026-03-12,Keyboard Mech,Aksesori,Jakarta,Andi Pratama,Online,6,0,0,580000,3480000.0,3480000.0,2348574.77832895,1131425.22167105,32.51221901353592,2026-03,Mar 2026,11,Thursday
2026-02-07,Laptop ProX,Komputer,Medan,Siti Rahma,Offline,2,20,0,18500000,29600000.0,29600000.0,18225821.355942745,11374178.644057255,38.42627920289613,2026-02,Feb 2026,6,Saturday
2026-03-06,Tablet Air,Tablet,Semarang,Dewi Lestari,Reseller,3,0,0,6500000,19500000.0,19500000.0,11294405.040506378,8205594.959493622,42.079974151249345,2026-03,Mar 2026,10,Friday
2026-01-13,Smartphone Z9,Smartphone,Palembang,Budi Santoso,Online,2,0,0,8200000,16400000.0,16400000.0,10294411.901770055,6105588.098229945,37.2291957209143,2026-01,Jan 2026,3,Tuesday
2026-01-30,Keyboard Mech,Aksesori,Semarang,Reza Firmansyah,Online,6,0,0,580000,3480000.0,3480000.0,2164676.4875845006,1315323.5124154994,37.796652655617805,2026-01,Jan 2026,5,Friday
2026-02-05,Monitor 4K,Komputer,Semarang,Dewi Lestari,Offline,1,20,0,4800000,3840000.0,3840000.0,2322311.752887324,1517688.247112676,39.52313143522594,2026-02,Feb 2026,6,Thursday
2026-02-04,Tablet Air,Tablet,Makassar,Siti Rahma,Offline,2,0,1,6500000,13000000.0,0.0,0.0,0.0,0.0,2026-02,Feb 2026,6,Wednesday
2026-01-20,Headset Pro,Aksesori,Surabaya,Dewi Lestari,Offline,3,5,0,1200000,3420000.0,3420000.0,1927164.3190615424,1492835.6809384576,43.65016610931163,2026-01,Jan 2026,4,Tuesday
2026-03-01,Tablet Air,Tablet,Medan,Reza Firmansyah,Online,4,0,0,6500000,26000000.0,26000000.0,15433722.132529682,10566277.867470318,40.63953025950123,2026-03,Mar 2026,9,Sunday
2026-01-05,Laptop ProX,Komputer,Bandung,Siti Rahma,Online,3,5,0,18500000,52725000.0,52725000.0,34697254.665376246,18027745.334623754,34.192025290893795,2026-01,Jan 2026,2,Monday
2026-01-16,Mouse Wireless,Aksesori,Yogyakarta,Budi Santoso,Online,2,10,1,350000,630000.0,0.0,0.0,0.0,0.0,2026-01,Jan 2026,3,Friday
2026-01-21,Headset Pro,Aksesori,Bandung,Budi Santoso,Online,3,0,0,1200000,3600000.0,3600000.0,2504768.1891261954,1095231.8108738046,30.42310585760568,2026-01,Jan 2026,4,Wednesday
2026-02-08,Smartphone Z9,Smartphone,Yogyakarta,Dewi Lestari,Reseller,1,10,0,8200000,7380000.0,7380000.0,5048044.44237335,2331955.5576266497,31.59831378897899,2026-02,Feb 2026,6,Sunday
2026-01-10,Laptop ProX,Komputer,Semarang,Siti Rahma,Online,7,0,0,18500000,129500000.0,129500000.0,84841774.2374888,44658225.762511194,34.48511641892756,2026-01,Jan 2026,2,Saturday
2026-02-07,Webcam HD,Aksesori,Palembang,Siti Rahma,Reseller,1,5,0,750000,712500.0,712500.0,460793.3515996423,251706.6484003577,35.327248898295814,2026-02,Feb 2026,6,Saturday
2026-02-22,Keyboard Mech,Aksesori,Jakarta,Budi Santoso,Online,6,20,0,580000,2784000.0,2784000.0,1644786.493748125,1139213.506251875,40.92002536824264,2026-02,Feb 2026,8,Sunday
2026-01-29,Smartphone Z9,Smartphone,Bandung,Reza Firmansyah,Online,3,5,0,8200000,23370000.0,23370000.0,16159239.38628987,7210760.61371013,30.854773700086135,2026-01,Jan 2026,5,Thursday
2026-02-26,Headset Pro,Aksesori,Semarang,Andi Pratama,Online,2,5,0,1200000,2280000.0,2280000.0,1294555.884873998,985444.1151260021,43.2212331195615,2026-02,Feb 2026,9,Thursday
2026-03-03,Monitor 4K,Komputer,Yogyakarta,Siti Rahma,Online,7,5,0,4800000,31920000.0,31920000.0,17693100.76750065,14226899.23249935,44.570486317353854,2026-03,Mar 2026,10,Tuesday
2026-02-25,Mouse Wireless,Aksesori,Surabaya,Siti Rahma,Offline,7,10,0,350000,2205000.0,2205000.0,1300069.6023283256,904930.3976716744,41.03992733204873,2026-02,Feb 2026,9,Wednesday
2026-03-08,Webcam HD,Aksesori,Makassar,Reza Firmansyah,Reseller,1,5,0,750000,712500.0,712500.0,487697.0991033851,224802.90089661488,31.551284336367004,2026-03,Mar 2026,10,Sunday
2026-03-03,Webcam HD,Aksesori,Palembang,Dewi Lestari,Online,5,0,0,750000,3750000.0,3750000.0,2087421.1993924095,1662578.8006075905,44.33543468286908,2026-03,Mar 2026,10,Tuesday
2026-01-28,Monitor 4K,Komputer,Yogyakarta,Siti Rahma,Offline,2,5,0,4800000,9120000.0,9120000.0,5041735.722991527,4078264.277008473,44.717810054917464,2026-01,Jan 2026,5,Wednesday
2026-02-16,Keyboard Mech,Aksesori,Palembang,Andi Pratama,Online,5,10,0,580000,2610000.0,2610000.0,1504359.7391750254,1105640.2608249746,42.36169581704884,2026-02,Feb 2026,8,Monday
2026-01-23,Webcam HD,Aksesori,Palembang,Budi Santoso,Reseller,6,5,0,750000,4275000.0,4275000.0,2486684.8349265875,1788315.1650734125,41.83193368592777,2026-01,Jan 2026,4,Friday
2026-03-14,Keyboard Mech,Aksesori,Palembang,Siti Rahma,Offline,6,0,0,580000,3480000.0,3480000.0,2403471.8191701644,1076528.1808298356,30.934717839937804,2026-03,Mar 2026,11,Saturday
2026-03-22,Mouse Wireless,Aksesori,Surabaya,Andi Pratama,Online,1,10,0,350000,315000.0,315000.0,202322.2494108195,112677.7505891805,35.770714472755714,2026-03,Mar 2026,12,Sunday
2026-01-28,Tablet Air,Tablet,Surabaya,Andi Pratama,Reseller,6,5,0,6500000,37050000.0,37050000.0,25232114.66830123,11817885.331698772,31.89712640134621,2026-01,Jan 2026,5,Wednesday
2026-01-03,Monitor 4K,Komputer,Palembang,Budi Santoso,Online,6,0,0,4800000,28800000.0,28800000.0,16570490.830629878,12229509.169370122,42.46357350475737,2026-01,Jan 2026,1,Saturday
2026-02-24,Smartphone Z9,Smartphone,Semarang,Siti Rahma,Online,4,20,0,8200000,26240000.0,26240000.0,18227227.97000225,8012772.029997751,30.536478772857283,2026-02,Feb 2026,9,Tuesday
2026-03-05,Keyboard Mech,Aksesori,Jakarta,Dewi Lestari,Online,6,20,0,580000,2784000.0,2784000.0,1856760.507254561,927239.492745439,33.30601626240801,2026-03,Mar 2026,10,Thursday
2026-02-07,Smartphone Z9,Smartphone,Makassar,Dewi Lestari,Online,1,5,0,8200000,7790000.0,7790000.0,4853847.534041107,2936152.4659588933,37.69130251551853,2026-02,Feb 2026,6,Saturday
2026-02-02,Keyboard Mech,Aksesori,Yogyakarta,Reza Firmansyah,Online,5,0,1,580000,2900000.0,0.0,0.0,0.0,0.0,2026-02,Feb 2026,6,Monday
2026-01-22,Mouse Wireless,Aksesori,Palembang,Budi Santoso,Offline,4,0,0,350000,1400000.0,1400000.0,828424.0530888377,571575.9469111623,40.82685335079731,2026-01,Jan 2026,4,Thursday
2026-01-25,Keyboard Mech,Aksesori,Semarang,Andi Pratama,Offline,5,10,0,580000,2610000.0,2610000.0,1490411.104168022,1119588.895831978,42.896126277087276,2026-01,Jan 2026,4,Sunday
2026-02-12,Mouse Wireless,Aksesori,Jakarta,Andi Pratama,Online,4,10,0,350000,1260000.0,1260000.0,863947.1976399849,396052.8023600151,31.432762092064692,2026-02,Feb 2026,7,Thursday
2026-01-24,Webcam HD,Aksesori,Palembang,Siti Rahma,Offline,5,0,0,750000,3750000.0,3750000.0,2178020.889846345,1571979.110153655,41.9194429374308,2026-01,Jan 2026,4,Saturday
2026-02-06,Monitor 4K,Komputer,Surabaya,Siti Rahma,Reseller,7,15,0,4800000,28560000.0,28560000.0,17338310.591404796,11221689.408595204,39.291629581915984,2026-02,Feb 2026,6,Friday
2026-02-28,Monitor 4K,Komputer,Yogyakarta,Siti Rahma,Offline,7,5,0,4800000,31920000.0,31920000.0,20594644.966476835,11325355.033523165,35.48043556868159,2026-02,Feb 2026,9,Saturday
2026-03-10,Tablet Air,Tablet,Medan,Siti Rahma,Online,6,15,0,6500000,33150000.0,33150000.0,18381261.618076548,14768738.381923452,44.55124700429398,2026-03,Mar 2026,11,Tuesday
2026-02-20,Keyboard Mech,Aksesori,Bandung,Andi Pratama,Reseller,2,15,0,580000,986000.0,986000.0,602721.3899072265,383278.61009277345,38.872069989125094,2026-02,Feb 2026,8,Friday
2026-03-20,Headset Pro,Aksesori,Jakarta,Budi Santoso,Offline,5,5,0,1200000,5700000.0,5700000.0,3869325.6054009027,1830674.3945990973,32.11709464208943,2026-03,Mar 2026,12,Friday
2026-01-16,Laptop ProX,Komputer,Semarang,Budi Santoso,Offline,6,0,0,18500000,111000000.0,111000000.0,66663150.67065137,44336849.32934863,39.94310750391769,2026-01,Jan 2026,3,Friday
2026-03-31,Monitor 4K,Komputer,Medan,Budi Santoso,Offline,6,0,0,4800000,28800000.0,28800000.0,18773356.559431903,10026643.440568097,34.81473416863923,2026-03,Mar 2026,14,Tuesday
2026-03-09,Headset Pro,Aksesori,Jakarta,Dewi Lestari,Offline,6,10,0,1200000,6480000.0,6480000.0,4418665.083118628,2061334.9168813722,31.810724025947103,2026-03,Mar 2026,11,Monday
2026-01-20,Keyboard Mech,Aksesori,Jakarta,Dewi Lestari,Reseller,2,5,0,580000,1102000.0,1102000.0,629608.6047232811,472391.3952767189,42.8667327837313,2026-01,Jan 2026,4,Tuesday
2026-03-12,Webcam HD,Aksesori,Semarang,Dewi Lestari,Online,5,10,0,750000,3375000.0,3375000.0,2264735.8216001038,1110264.1783998962,32.89671639703396,2026-03,Mar 2026,11,Thursday
2026-01-08,Smartphone Z9,Smartphone,Palembang,Siti Rahma,Online,6,10,0,8200000,44280000.0,44280000.0,29802740.558685917,14477259.441314083,32.6948045196795,2026-01,Jan 2026,2,Thursday
2026-02-28,Keyboard Mech,Aksesori,Makassar,Siti Rahma,Reseller,1,15,0,580000,493000.0,493000.0,312991.733689067,180008.266310933,36.51283292311014,2026-02,Feb 2026,9,Saturday
2026-03-12,Headset Pro,Aksesori,Palembang,Budi Santoso,Online,2,0,0,1200000,2400000.0,2400000.0,1661618.1671469552,738381.8328530448,30.7659097022102,2026-03,Mar 2026,11,Thursday
2026-02-14,Headset Pro,Aksesori,Jakarta,Siti Rahma,Online,6,0,0,1200000,7200000.0,7200000.0,4175835.1464999495,3024164.8535000505,42.002289631945146,2026-02,Feb 2026,7,Saturday
2026-03-24,Webcam HD,Aksesori,Surabaya,Siti Rahma,Reseller,4,10,0,750000,2700000.0,2700000.0,1852127.0177848837,847872.9822151163,31.402703045004305,2026-03,Mar 2026,13,Tuesday
2026-01-28,Headset Pro,Aksesori,Bandung,Siti Rahma,Online,1,15,0,1200000,1020000.0,1020000.0,682516.396363153,337483.603636847,33.08662780753402,2026-01,Jan 2026,5,Wednesday
2026-01-05,Mouse Wireless,Aksesori,Palembang,Reza Firmansyah,Reseller,1,0,0,350000,350000.0,350000.0,197585.2794070209,152414.7205929791,43.54706302656546,2026-01,Jan 2026,2,Monday
2026-02-13,Headset Pro,Aksesori,Makassar,Dewi Lestari,Online,4,20,0,1200000,3840000.0,3840000.0,2538521.2669750983,1301478.7330249017,33.89267533919015,2026-02,Feb 2026,7,Friday
2026-03-25,Smartphone Z9,Smartphone,Yogyakarta,Andi Pratama,Offline,5,0,0,8200000,41000000.0,41000000.0,24299930.761814766,16700069.238185234,40.731876190695694,2026-03,Mar 2026,13,Wednesday
2026-01-30,Tablet Air,Tablet,Jakarta,Reza Firmansyah,Online,2,0,0,6500000,13000000.0,13000000.0,7882502.751974189,5117497.248025811,39.3653634463524,2026-01,Jan 2026,5,Friday
2026-02-23,Webcam HD,Aksesori,Semarang,Reza Firmansyah,Online,1,10,0,750000,675000.0,675000.0,417057.987251666,257942.01274833397,38.213631518271704,2026-02,Feb 2026,9,Monday
2026-01-15,Mouse Wireless,Aksesori,Yogyakarta,Reza Firmansyah,Offline,6,0,0,350000,2100000.0,2100000.0,1465285.8021827366,634714.1978172634,30.224485610345873,2026-01,Jan 2026,3,Thursday
2026-03-18,Mouse Wireless,Aksesori,Bandung,Andi Pratama,Offline,5,20,0,350000,1400000.0,1400000.0,849890.7827295862,550109.2172704138,39.29351551931527,2026-03,Mar 2026,12,Wednesday
2026-01-17,Mouse Wireless,Aksesori,Yogyakarta,Andi Pratama,Reseller,5,15,0,350000,1487500.0,1487500.0,825583.588152536,661916.411847464,44.498582309073214,2026-01,Jan 2026,3,Saturday
2026-03-20,Tablet Air,Tablet,Bandung,Siti Rahma,Offline,5,5,0,6500000,30875000.0,30875000.0,19443339.23307889,11431660.76692111,37.025621917153394,2026-03,Mar 2026,12,Friday
2026-02-20,Laptop ProX,Komputer,Semarang,Dewi Lestari,Online,1,0,0,18500000,18500000.0,18500000.0,11904473.680974295,6595526.319025705,35.65149361635516,2026-02,Feb 2026,8,Friday
2026-03-12,Headset Pro,Aksesori,Medan,Dewi Lestari,Online,3,0,0,1200000,3600000.0,3600000.0,2486913.2410318097,1113086.7589681903,30.91907663800529,2026-03,Mar 2026,11,Thursday
2026-03-02,Mouse Wireless,Aksesori,Jakarta,Dewi Lestari,Reseller,7,20,0,350000,1960000.0,1960000.0,1133006.4883296858,826993.5116703142,42.19354651379154,2026-03,Mar 2026,10,Monday
2026-03-29,Webcam HD,Aksesori,Semarang,Siti Rahma,Online,5,5,0,750000,3562500.0,3562500.0,2020626.6058165156,1541873.3941834844,43.28065667883465,2026-03,Mar 2026,13,Sunday
2026-03-19,Monitor 4K,Komputer,Jakarta,Andi Pratama,Offline,7,5,0,4800000,31920000.0,31920000.0,20299633.32241368,11620366.67758632,36.40465751123534,2026-03,Mar 2026,12,Thursday
2026-03-13,Webcam HD,Aksesori,Semarang,Andi Pratama,Online,6,10,0,750000,4050000.0,4050000.0,2449751.885722917,1600248.114277083,39.512299117952665,2026-03,Mar 2026,11,Friday
2026-02-01,Tablet Air,Tablet,Jakarta,Reza Firmansyah,Reseller,5,15,0,6500000,27625000.0,27625000.0,16807596.092249352,10817403.907750648,39.15802319547746,2026-02,Feb 2026,5,Sunday
2026-02-02,Mouse Wireless,Aksesori,Bandung,Andi Pratama,Reseller,1,0,0,350000,350000.0,350000.0,206335.73579528512,143664.26420471488,41.04693262991854,2026-02,Feb 2026,6,Monday
2026-01-12,Keyboard Mech,Aksesori,Makassar,Reza Firmansyah,Reseller,2,5,1,580000,1102000.0,0.0,0.0,0.0,0.0,2026-01,Jan 2026,3,Monday
2026-01-24,Webcam HD,Aksesori,Yogyakarta,Siti Rahma,Online,1,10,0,750000,675000.0,675000.0,427988.4329869928,247011.56701300718,36.594306224149214,2026-01,Jan 2026,4,Saturday
2026-02-05,Headset Pro,Aksesori,Semarang,Andi Pratama,Online,1,20,0,1200000,960000.0,960000.0,627973.8249669934,332026.1750330066,34.58605989927152,2026-02,Feb 2026,6,Thursday
2026-02-03,Webcam HD,Aksesori,Semarang,Dewi Lestari,Online,6,0,0,750000,4500000.0,4500000.0,2475889.37949494,2024110.62050506,44.98023601122355,2026-02,Feb 2026,6,Tuesday
2026-03-11,Smartphone Z9,Smartphone,Jakarta,Budi Santoso,Reseller,4,0,1,8200000,32800000.0,0.0,0.0,0.0,0.0,2026-03,Mar 2026,11,Wednesday
2026-02-11,Webcam HD,Aksesori,Jakarta,Andi Pratama,Online,3,5,1,750000,2137500.0,0.0,0.0,0.0,0.0,2026-02,Feb 2026,7,Wednesday
2026-02-23,Webcam HD,Aksesori,Surabaya,Andi Pratama,Online,5,10,0,750000,3375000.0,3375000.0,1979164.5258324333,1395835.4741675667,41.35808812348346,2026-02,Feb 2026,9,Monday
2026-02-20,Laptop ProX,Komputer,Palembang,Siti Rahma,Online,7,0,0,18500000,129500000.0,129500000.0,89303139.28290357,40196860.71709643,31.04004688578875,2026-02,Feb 2026,8,Friday
2026-01-30,Mouse Wireless,Aksesori,Palembang,Andi Pratama,Offline,2,10,0,350000,630000.0,630000.0,424414.91582179104,205585.08417820896,32.63255304416015,2026-01,Jan 2026,5,Friday
2026-03-29,Headset Pro,Aksesori,Bandung,Budi Santoso,Offline,1,0,0,1200000,1200000.0,1200000.0,720665.2098429691,479334.7901570309,39.944565846419245,2026-03,Mar 2026,13,Sunday
2026-01-03,Monitor 4K,Komputer,Medan,Siti Rahma,Online,7,5,0,4800000,31920000.0,31920000.0,21310834.977097474,10609165.022902526,33.23673252789012,2026-01,Jan 2026,1,Saturday
2026-02-07,Tablet Air,Tablet,Jakarta,Dewi Lestari,Reseller,5,0,0,6500000,32500000.0,32500000.0,18519433.987612475,13980566.012387525,43.017126191961616,2026-02,Feb 2026,6,Saturday
2026-03-10,Tablet Air,Tablet,Yogyakarta,Dewi Lestari,Reseller,1,20,0,6500000,5200000.0,5200000.0,3609355.496808892,1590644.503191108,30.589317369059764,2026-03,Mar 2026,11,Tuesday
